Creator,Created,Playlist Name,Share Code,Description
etherelkgg,2023-10-09,"Valorante Thanos Edition",KovaaKsAdsingSneakyCapture,""
etherelkgg,2023-09-08,"Valorant Routine 3 (Chain & Precise)",,""
etherelkgg,2023-08-06,"ethSmooth Improver",KovaaKsDodgingDesertsandHipfire,""
etherelkgg,2023-08-03,"ethTrack Air Improver",KovaaKsBombingShinyMonster,""
etherelkgg,2023-07-30,"ethStatic Maintenance",KovaaKsNamedroppingCrackedCrank,""
etherelkgg,2023-07-30,"ethSmooth Maintenance",KovaaKsGriefingChestnutTile,""
etherelkgg,2023-06-25,"ethSmooth God-Mode",KovaaKsClearingGrayArena,""
etherelkgg,2023-06-25,"ethEvasive God-Mode",,""
etherelkgg,2023-06-25,"ethSpeed God-Mode",KovaaKsCheatingGoodHell,""
etherelkgg,2023-06-25,"ethSmooth God Mode",KovaaKsChallengingGoldenochreDoor,""
etherelkgg,2023-06-23,"ethSpeed God Mode",KovaaKsClearingMahoganyGod,""
etherelkgg,2023-06-23,"ethEvasive God Mode",KovaaKsCheatingMagentaBait,""
etherelkgg,2023-06-11,"Movement Reading - Valorant",KovaaKsAcingJumboTag,""
etherelkgg,2023-06-11,"Static & Flick - Valorant",KovaaKsZoningJumboCallout,""
etherelkgg,2023-06-09,"Routine - Valorant -",KovaaKsAscendingNerfedDoublexp,""
etherelkgg,2023-06-09,"New Playlist",KovaaKsAfkingNavyblueLamp,""
etherelkgg,2023-05-13,"Static Mechanics - Valorant",KovaaKsBloomingJunglegreenSecret,""
etherelkgg,2023-05-13,"TrueAim - Valorant",KovaaKsBlinkingJunglegreenBomb,""
etherelkgg,2023-05-13,"Swinging - Valorant",KovaaKsBindingJumpyDrop,""
etherelkgg,2023-05-13,"Stopping Power - Valorant",KovaaKsBaitingJumboLoot,""
etherelkgg,2023-05-13,"Speed - Valorant",KovaaKsBackflippingJitterySuper,""
etherelkgg,2023-05-13,"Reactive - Valorant",KovaaKsAscendingJitteryButton,""
etherelkgg,2023-05-13,"Mechanics - Valorant",KovaaKsAfkingJebaitedEquipment,""
etherelkgg,2023-02-09,"Valorant 1a",KovaaKsRocketingJunglegreenSpeed,""
etherelkgg,2023-01-14,"Valorant 1z",KovaaKsGriefingBrightCrank,""
etherelkgg,2023-01-14,"Valorant 1y",KovaaKsCarryingZonedCallout,""
etherelkgg,2023-01-14,"Valorant 1x",KovaaKsCapturingYellowExitfragger,""
etherelkgg,2022-12-19,"Static Improver",KovaaKsPlunderingFraggedJump,""
etherelkgg,2022-11-24,"Valorant Best Warm-up",KovaaKsCrouchingDownedBrain,""
etherelkgg,2022-11-11,"Reactive Buster 3 - EtherelkGG",KovaaKsMountingPetulantCt,""
etherelkgg,2022-11-11,"Reactive Buster 2 - EtherelkGG",KovaaKsMainingPeriwinkleHighground,""
etherelkgg,2022-11-11,"Reactive Buster 1 - EtherelkGG",KovaaKsLosingPeachScoutrifle,""
etherelkgg,2022-11-02,"ethBounce TS",KovaaKsPlunderingClippyOfficer,""
etherelkgg,2022-10-29,"Haisi's Reactive Tracking",KovaaKsBackflippingBaitedGulag,""
etherelkgg,2022-10-22,"EtherelkGG's Soldier Trainer",KovaaKsWinningGodlikeTacmap,""
etherelkgg,2022-10-22,"EtherelkGG's Cassidy Trainer",KovaaKsRocketingFastBm,""
etherelkgg,2022-10-15,"ethReactive God Mode",KovaaKsAscendingGoldenochreHipfire,""
etherelkgg,2022-09-26,"Short Radiant Aim --- Valorant Etherelkgg",KovaaKsMainingDenimMilestone,""
etherelkgg,2022-09-25,"Radiant Aim --- Valorant Etherelkgg",KovaaKsCheatingNerfedBloom,""
etherelkgg,2022-07-31,"Jaz Static Training",KovaaKsPlunderingDinkedEsc,""
etherelkgg,2022-07-26,"ethStatic God-Mode",KovaaKsParachutingMehPot,""
etherelkgg,2022-07-26,"ethSwitch God Mode",KovaaKsClearingGodlikeFlash,""
etherelkgg,2022-07-26,"Apex Complete Playlist",KovaaKsAscendingFlankedGear,"Have fun."
etherelkgg,2022-07-25,"Valorant Micro God",KovaaKsCapturingJebaitedReset,""
etherelkgg,2022-07-25,"ethAir",KovaaKsRocketingEasyCubby,""
etherelkgg,2022-07-23,"ethDynamic Advanced",KovaaKsEntryfraggingRangedGulag,""
etherelkgg,2022-07-23,"ethDynamic Intermediate",KovaaKsDunkingRandomBattlepass,""
etherelkgg,2022-07-23,"ethDynamic Beginner",KovaaKsDroppingPulledDink,""
etherelkgg,2022-07-23,"ethDynamic Easy",KovaaKsDinkingPlumShotgun,""
etherelkgg,2022-07-21,"Val Warmup",KovaaKsSwitchingBravePatrol,""
etherelkgg,2022-07-15,"ethEvasive Training",KovaaKsTaggingAlmondChat,""
etherelkgg,2022-07-15,"ethEvasive",KovaaKsSwitchingAlmightyFov,""
etherelkgg,2022-07-15,"Aoi Benchmark Full 1by1 -",KovaaKsResettingZonedBottomfrag,""
etherelkgg,2022-07-15,"ethHorizontal",KovaaKsPickingViscousFlash,""
etherelkgg,2022-07-14,"EtherelkGG's Valorant Playlist (Complete)",KovaaKsPerfectingJitteryAce,""
etherelkgg,2022-07-14,"New Valorant Scenarios",KovaaKsJumping90Egg,"etherelkgg"
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Basic-Warmup)",KovaaKsRocketingShamrockImpact,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Dynamic)",KovaaKsPatrollingRandomQuaker,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Reflex)",KovaaKsMountingPlumSeason,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Static)",KovaaKsMainingPlumBm,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Routine Based)",KovaaKsLosingPickedDps,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Target Switching)",KovaaKsKillstreakingPetulantLoadout,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Reaction Time)",KovaaKsCrackingLongOfftank,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Track)",KovaaKsPerfectingCornflowerFullbuy,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Basic)",KovaaKsPeekingCopperPrecision,""
etherelkgg,2022-07-11,"EtherelkGG's Valorant Playlist (Core + Reaction)",KovaaKsPeakingCopperAp,""
etherelkgg,2022-07-10,"EtherelkGG's Valorant Playlist Track (10 mins)",KovaaKsMountingSalmonImpact,""
etherelkgg,2022-07-10,"EtherelkGG's Valorant Playlist Easy (16 mins)",KovaaKsDeathballingNastyBunnyhop,""
etherelkgg,2022-07-10,"EtherelkGG's Valorant Playlist (35 mins)",KovaaKsPeakingFastGoat,""
etherelkgg,2022-07-09,"EtherelkGG's Valorant Playlist (30 mins)",KovaaKsAscendingAttachedBattlepass,""
etherelkgg,2022-07-09,"EtherelkGG's Valorant Playlist (26 mins)",KovaaKsStrafing90Ghostpeeker,"voxTS Voltaic Jumbo lowTTK - FOV Source 110"
etherelkgg,2022-07-09,"EtherelkGG's Valorant Playlist (25 mins)",KovaaKsPeekingTurquoiseGasmask,"voxTS Voltaic Jumbo lowTTK - FOV Source 110"
etherelkgg,2022-07-09,"EtherelkGG's Valorant Playlist (25~ mins)",KovaaKsPeakingThinProjectile,"voxTS Voltaic Jumbo lowTTK - FOV Source 110"
etherelkgg,2022-07-09,"EtherelkGG's Valorant Playlist (22~ mins)",KovaaKsDashingRockyTeleport,"voxTS Voltaic Jumbo lowTTK - FOV Source 110"
etherelkgg,2022-07-08,"Valorant Playlist - EtherelkGG",KovaaKsCrossfiringShamrockCard,"EZ"
etherelkgg,2022-07-08,"ethReact",KovaaKsHeadshottingGearedFaq,""
etherelkgg,2022-07-08,"Reactive Click Playlist",KovaaKsGriefingFuchsiaOfftank,""
etherelkgg,2022-07-03,"ethStatic God Mode",KovaaKsMountingDownedDps,""
etherelkgg,2022-07-03,"SPT - EtherelkGG",KovaaKsWipingAcedBuy,""
etherelkgg,2022-07-02,"ethPasu",KovaaKsEntryfraggingSilverDoghouse,""
etherelkgg,2022-06-28,"EtherelkGG's Valorant Aim Benchmark",KovaaKsDroppingAttachedBunnyhop,"Best valorant aim benchmark ever existed."
etherelkgg,2022-06-27,"Valarante child game",KovaaKsDeathballingNarrowTroll,"by EtherelkGG"
etherelkgg,2022-06-27,"Ultimate Valorant Playlist - Complete",KovaaKsDashingNarrowCash,"by EtherelkGG"
etherelkgg,2022-06-19,"ethSpeed",KovaaKsHipfiringStaticYellowbar,""
etherelkgg,2022-06-17,"ethSmooth",KovaaKsPickingMahoganyAttachment,""
etherelkgg,2022-06-11,"Valorant Playlist",KovaaKsPullingAlmondClip,"by EtherelkGG"
etherelkgg,2022-06-06,"eth Pasu Dynamic Benchmark Easy",KovaaKsWinningHardFlashbang,"Beginner's benchmark to pasu dynamic."
etherelkgg,2022-06-05,"eth Groundtrack Benchmark Easy",KovaaKsBackflippingMiniStatus,"Beginner's benchmark to groundtrack."
etherelkgg,2022-04-22,"TS X5 - EtherelkGG",KovaaKsSniping360Aimbot,"Switchiest."
etherelkgg,2022-04-22,"Ground X5 - EtherelkGG",KovaaKsSneaking180Contracts,"Groundiest."
etherelkgg,2022-04-22,"Dynamic X5 - EtherelkGG",KovaaKsSensing90Gulag,"Moviest."
etherelkgg,2022-04-22,"Clicking X5 - EtherelkGG",KovaaKsRocketingZonedRank,"Clickiest."
etherelkgg,2022-04-22,"Arcs X5 - EtherelkGG",KovaaKsRoamingZonedBattlepass,"Bounciest."
etherelkgg,2022-04-22,"Air X5 - EtherelkGG",KovaaKsRevolvingYellowDink,"Floatiest."
etherelkgg,2022-04-22,"Smooth X5 - EtherelkGG",KovaaKsResettingWideInfiltration,"Smoothest."
etherelkgg,2022-04-17,"Flicking and Space - EtherelkGG Fundamentals",KovaaKsScreamingGoatedReset,"Everything flicky."
etherelkgg,2022-04-14,"Sensitivity Calibration - EtherelkGG Fundamentals",KovaaKsExitfraggingJumboRank,"Everything perfect."
etherelkgg,2022-04-14,"Clicking Full - EtherelkGG Fundamentals",KovaaKsEnragingJitteryDink,"Everything clicks."
etherelkgg,2022-04-14,"Dynamic Full - EtherelkGG Fundamentals",KovaaKsDunkingJebaitedInfiltration,"Everything moving."
etherelkgg,2022-04-14,"Game Environment - EtherelkGG Fundamentals",KovaaKsDodgingInvincibleBoundingbox,"Everything simulated."
etherelkgg,2022-04-14,"TS Full - EtherelkGG Fundamentals",KovaaKsDinkingIndigoDunk,"Everything switching."
etherelkgg,2022-04-14,"Ground Full - EtherelkGG Fundamentals",KovaaKsDeathballingHugeLurker,"Everything grounded."
etherelkgg,2022-04-14,"Smooth Full - EtherelkGG Fundamentals",KovaaKsDashingHorizontalTag,"Everything smooth."
etherelkgg,2022-04-14,"Arcs Full - EtherelkGG Fundamentals",KovaaKsCrouchingHorizontalCallout,"Everything bouncing."
etherelkgg,2022-04-14,"Air Full - EtherelkGG Fundamentals",KovaaKsCrossfiringHardExitfragger,"Everything floating."
