Creator,Created,Playlist Name,Share Code,Description
rxnown,2023-10-15,"Rasp 1by1 reactive ",KovaaKsSensingHorizontalButton,""
rxnown,2023-10-15,"RSI (reactivity strafes inv) ",KovaaKsScreamingHardEquipment,""
rxnown,2023-09-25,"Smoothness scens and lil bit of reactivity",KovaaKsAfkingAntiquebrassFamas,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2023-07-01,"rx tr4ck3r h4ck3r sh1t",KovaaKsDunkingScarletBottomfrag,"30"
rxnown,2023-06-25,"Good reactivity playlist",KovaaKsJumpingNerfedTeleport,""
rxnown,2023-06-13,"Smoothness scenarios and lil bit of reactivity",KovaaKsZoningFuchsiaModifier,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2023-06-13,"Smoothness scenarios and lil reactivity",KovaaKsWipingFraggedTopfrag,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2023-06-13,"Smoothness compilation",KovaaKsWinningFraggedCard,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2023-05-21,"Staticzz",KovaaKsDodgingDenimOfftank,""
rxnown,2023-05-14,"Static technique",KovaaKsBlinkingWeeklySentinel,""
rxnown,2023-04-17,"rx tracker hacker shits",KovaaKsStrikingFantasticTacmap,""
rxnown,2023-04-10,"rx tracker hacker shit  ",KovaaKsTimewarpingDenimKillstreak,""
rxnown,2023-03-11,"MOUSECONTROL (EerieCold+rose scens)",KovaaKsDashingAttachedSuper,""
rxnown,2023-02-21,"Cartoon static but remade",KovaaKsCrackingBraveFlash,""
rxnown,2023-02-18,"rx tracker hacker shit ",KovaaKsPeakingGoldenochreGulag,""
rxnown,2023-02-15,"rx tracker hacker shit 38",KovaaKsResettingCeruleanButton,""
rxnown,2023-02-09,"rx tracker hacker shit 32",KovaaKsBloomingOrangeGear,""
rxnown,2023-01-23,"rx's static scenarios",KovaaKsTeleportingPickedGoat,"61 Scenarios"
rxnown,2023-01-22,"rasp speed",KovaaKsCrankingGreenPrecision,""
rxnown,2023-01-22,"simple life ^ ^ (by Soothing)",KovaaKsWipingDinkedWall,""
rxnown,2023-01-16,"Static ",KovaaKsRoamingBaitedNerf,""
rxnown,2023-01-02,"rx tracker hacker shit but easier",KovaaKsImpactingWidePrism,""
rxnown,2022-12-31,"Smoothness Compilation",KovaaKsPoppingButteryBfg,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2022-12-31,"rx tracker hacker shit",KovaaKsMainingBoxedChat,""
rxnown,2022-12-28,"Voltaic AimLab static remade in KvK's",KovaaKsSensingFlankedFamas,"9 x 2 = 18  9 x 3 = 27  9 x 4 = 36"
rxnown,2022-12-21,"rx_smooF",KovaaKsPickingSalmonBrush,""
rxnown,2022-12-19,"rx sMoOFneZz",KovaaKsTaggingAfkBsp,""
rxnown,2022-12-14,"Cartoon AimLab Static",KovaaKsRoamingScarletPog,"FUCK AIM LAB!! LOL!!"
rxnown,2022-12-06,"rx smoof medium",KovaaKsBindingFraggedNerf,""
rxnown,2022-12-02,"rx sMoOF",KovaaKsReloadingHorizontalHighground,""
rxnown,2022-11-26,"!!rx smoof",KovaaKsStartingGoldenochreXur,""
rxnown,2022-11-23,"rx Static ScenarioZzz",KovaaKsLosingHorizontalCubby,"55 Scenarios"
rxnown,2022-11-13,"vox push",KovaaKsGhostpeeking180Faq,""
rxnown,2022-11-13,"!5SpeedTS",KovaaKsBobbingShinyValue,""
rxnown,2022-11-08,"!1VT AL Static Remake",KovaaKsGlidingSilverCapture,""
rxnown,2022-11-08,"!1Truste static daily",KovaaKsGhostpeekingShinyFaq,""
rxnown,2022-10-11,"!3Smoof",KovaaKsCrankingEasyFlashbang,""
rxnown,2022-10-09,"SDK Reactivity",KovaaKsVibratingCornflowerNerf,""
rxnown,2022-10-01,"rx dot clicking scenarios",KovaaKsCheatingDynamicIdentity,""
rxnown,2022-09-29,"The quetucirujano method",KovaaKsWinningDesertsandNightfall,""
rxnown,2022-09-24,"Daan's mix of reactivity and precision",KovaaKsRocketingAlmightyBuy,""
rxnown,2022-09-23,"!3Smoothness",KovaaKsWinningBurntsiennaOfftank,"Mostly smoothness scenarios and a few reactive scenarios."
rxnown,2022-09-22,"Controlsphere",KovaaKsTaggingCanaryCrossfire,""
rxnown,2022-09-13,"!2Reactivity",KovaaKsAdventuringCornflowerEquipment,""
rxnown,2022-09-13,"!1Static zzz",KovaaKsMainingAsparagusFalldamage,""
rxnown,2022-09-11,"!1Static HHHHHHHHH",KovaaKsBunnyhoppingWideFov,""
rxnown,2022-09-11,"!1Static ",KovaaKsBindingVibrantShard,""
rxnown,2022-09-06,"!3Smooth ",KovaaKsHeadshottingJunglegreenArena,"40"
rxnown,2022-09-01,"rx pro scenarios",KovaaKsPingingJumpyDodge,""
rxnown,2022-08-29,"!4Dynamic",KovaaKsRaidingSmallGauntlet,""
rxnown,2022-08-26,"pro static scens",KovaaKsRaidingJumpyContracts,""
rxnown,2022-08-26,"rx static scenarios",KovaaKsDashingEntryArmor,""
rxnown,2022-08-26,"rx static scens",KovaaKsBoomstickingClearedDodge,""
rxnown,2022-08-25,"Lawn mower",KovaaKsCrankingSpringgreenBattleroyale,""
rxnown,2022-08-16,"!2Reactive",KovaaKsCamouflagingLongGear,""
rxnown,2022-08-10,"!2Truste reactive tracking - raspberry",KovaaKsBackflippingAntiquebrassXur,""
rxnown,2022-08-10,"!1Cartoon Aim Lab Static",KovaaKsFlankingScarletCash,"FUCK AIM LAB!! LOL!!"
rxnown,2022-08-10,"!1Static Playlist",KovaaKsFinishingScaredFieldupgrade,""
rxnown,2022-08-04,"4 v2",KovaaKsBaitingCeruleanFlashbang,""
rxnown,2022-07-26,"KovaaK's Benches Thing",KovaaKsBouncingTurquoiseEngine,""
rxnown,2022-07-26,"SuperbAim",KovaaKsBobbingTanFamas,"yes "
rxnown,2022-07-26,"PureG Thing",KovaaKsBloomingTaggedOfficer,""
rxnown,2022-07-24,"BEST STATIC ROUTINE",KovaaKsGhostpeekingPrismaticNerf,"You will become a GOD"
rxnown,2022-06-28,"4Smoothness Essentials Maybe (Hard Scenarios)",KovaaKsPullingSalmonFlank,"11 scenarios"
rxnown,2022-06-28,"-basics(ish)38",KovaaKsPoppingRoyalpurplePerk,"38"
rxnown,2022-06-26,"-basics(ish)",KovaaKsChokingCamouflagedReset,"36"
rxnown,2022-06-26,"-basics(ish)36",KovaaKsChattingCaffeinatedDodge,"36"
rxnown,2022-06-23,"LiamHackerBoi16Report",KovaaKsCrankingGoatedChopper,""
rxnown,2022-06-20,"-idk40",KovaaKsCrackingNastyGamesense,"40"
rxnown,2022-06-19,"(rtet test)",KovaaKsDashingRandomChaingun,""
rxnown,2022-06-15,"Voltaic Fundamentals - Grandmaster",KovaaKsBombingTanGhostpeeker,"DISCLAIMER: Alternative scenario options are listed within the fundamental routine document, seen here: https://bit.ly/VTfundamentals2 Feel free to download this playlist and edit it to suit your personal training constraints."
rxnown,2022-06-05,"[rxnoobwn static]",KovaaKsMountingGhostpeekedExitfragger,"40"
rxnown,2022-06-02,"VT Smoothbot Advanced TEST",KovaaKsSneakingRoyalpurpleEngram,""
rxnown,2022-05-30,"Bouncing ballz44444444",KovaaKsMainingStaticNuns,""
rxnown,2022-05-25,"VT Smoothbot Advanced Nova",KovaaKsBlooming360Sniper,""
rxnown,2022-05-21,"rx - Precise Tracking (Hard) 35",KovaaKsRaidingNerfedGhostpeeker,""
rxnown,2022-05-21,"[CLICKING] Dynamic Lorys",KovaaKsCrossfiringGoodReset,""
rxnown,2022-05-21,"VT Smoothbot Advanced",KovaaKsExitfraggingAlmightyNightfall,""
rxnown,2022-05-17,"RTET VARIED SMOOTHNESS",KovaaKsPoppingIndigoInfiltration,""
rxnown,2022-05-17,"New Playlist 7768",KovaaKsPlunderingHugeShotgun,""
rxnown,2022-05-16,"Control and Precision",KovaaKsStartingBurntorangeCamp,""
rxnown,2022-05-15,"Static",KovaaKsJigglepeekingMaximumblueArmorshard,""
rxnown,2022-05-13,"test smooth",KovaaKsMountingSmallPharmercy,""
rxnown,2022-05-09,"Controlled Tracking idk",KovaaKsPickingSepiaEnrage,"36 SCENARIOS"
rxnown,2022-04-29,"Bouncing ballz?? tracking",KovaaKsAscending10xAfk,""
rxnown,2022-04-29,"VT Smoothness Easy",KovaaKsAdventuring180God,""
rxnown,2022-04-29,"GIBBERISH TRACKING",KovaaKsTimewarpingWeeklyTacmap,""
rxnown,2022-04-26,"Thin Smoothness Training",KovaaKsClearingForestgreenFlank,""
rxnown,2022-04-19,"Cartoon Aim Lab Static edited",KovaaKsResettingClutchJump,""
rxnown,2022-04-19,"E4",KovaaKsBobbingVibrantFieldupgrade,""
rxnown,2022-04-17,"Cartoon Aim Lab Static",KovaaKsMountingEggplantDiff,"FUCK AIM LAB!! LOL!!"
rxnown,2022-04-11,"Micro Corrections",KovaaKsSwitchingLavenderAce,""
rxnown,2022-04-11,"R4",KovaaKsPatrollingGodlikeCrank,""
rxnown,2022-04-01,"1622",KovaaKsBombingHardPlunder,""
rxnown,2022-03-31,"Smoothbot Practice Scenarios 38x3",KovaaKsHipfiringShamrockOfficer,"Play on RANDOMIZE : LIST"
rxnown,2022-03-31,"Smoothbot Practice Scenarios 35x3",KovaaKsGriefingSepiaChatfrag,"Play on RANDOMIZE : LIST"
rxnown,2022-03-23,"1REAKTiV",KovaaKsStrikingMagentaCt,""
rxnown,2022-03-23,"RSI (reactivity strafes inv)",KovaaKsStartingLightvenetianredScoutrifle,""
rxnown,2022-03-23,"BOKY ",KovaaKsSnipingLightvenetianredBlueberry,""
rxnown,2022-03-22,"Seg",KovaaKsChallengingSmoothLoadout,""
rxnown,2022-03-12,"PGTI Booster",KovaaKsBackflippingCamouflagedBuff,""
rxnown,2022-03-12,"PGTI - Gev",KovaaKsAscendingCaffeinatedEngram,""
rxnown,2022-03-09,"1621",KovaaKsKillstreakingNastyWipe,""
rxnown,2022-03-07,"PatTS Voltaic grind - Gev",KovaaKsReloadingFlanked90s,""
rxnown,2022-03-06,"reactive rxzu air - 90r",KovaaKsGhostpeekingSmallBattleroyale,""
rxnown,2022-03-06,"track fair eclipse - 69r",KovaaKsGearingSlowDiscord,""
rxnown,2022-03-06,"reactive - 38r air nuns 890+ push",KovaaKsFlickingSlipperyInitiator,""
rxnown,2022-03-06,"Bouncing ballz",KovaaKsFeedingShinyMachine,""
rxnown,2022-03-06,"Smoothbot Practice Scenarios 34x3",KovaaKsExitfraggingShamrockTank,"Play on RANDOMIZE : LIST"
rxnown,2022-02-22,"Smoothbot Practice Scenarios 21x2",KovaaKsPerfectingDandelionEco,""
rxnown,2022-02-17,"truste static daily",KovaaKsPeekingMehButton,""
rxnown,2022-02-14,"PGTI v2",KovaaKsUltingGoatedHero,""
rxnown,2022-02-14,"lighthawk interception - 60r",KovaaKsTrollingGhostpeekedRng,"https://discord.gg/rTBV36j7Pv  "
rxnown,2022-02-14,"lighthawk interception rndmize - 115r",KovaaKsTimewarpingGearedDoublepump,""
rxnown,2022-02-08,"1234 49",KovaaKsRevolvingEasyContracts,""
rxnown,2022-02-08,"Smoothness playlist #4451",KovaaKsResettingDynamicGulag,""
rxnown,2022-02-06,"PGTI",KovaaKsTrollingLongInitiator,""
