Creator,Created,Playlist Name,Share Code,Description
Lowgravity56,2022-07-03,"E - Friday - Speed TS (Advanced) - LG56",KovaaKsCallingApricotBuy,"Speedts Advanced Playlist.  Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-07-03,"D - Thursday - Reactive Tracking (Advanced) - LG56",KovaaKsBackflipping90Highground,"Reactive Advanced Playlist.  Recommended FOV: 103  Recommended sens: 20 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-07-03,"C - Wednesday - Smooth Tracking (Advanced) - LG56",KovaaKsParachutingSpringgreenRhombus,"Smooth Advanced Playlist.  Recommended FOV: 103  Recommended sens: 20 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-30,"A - Fundamental (Advanced) Training Supplement - LG56",KovaaKsAcingCapturedStrike,"Shortish playlist to go alongside the V.D.I.M playlists to supplement the specific technique practice with general aim training. Made for Advanced and Advanced plus players."
Lowgravity56,2022-06-30,"A - Fundamental (INT) Training Supplement - LG56",KovaaKsTrackingBurntsiennaPatrol,"Shortish playlist to go alongside the V.D.I.M playlists to supplement the specific technique practice with general aim training.     Play this after the main daily playlist and skip the scenarios of the technique you already trained."
Lowgravity56,2022-06-30,"A - Fundamental (Novice) Training Supplement - LG56",KovaaKsSneakingBrickredBinding,"Shortish playlist to go alongside the V.D.I.M playlists to supplement the specific technique practice with general aim training. Made for Novice and Initiate players."
Lowgravity56,2022-06-30,"A - Chill Warm Up Routine - LG56",KovaaKsChattingThinDeserteagle,"Easy warm up routine to get your blood flowing before doing the V.D.I.M playlists!  - Lowgravity56"
Lowgravity56,2022-06-29,"B - Tuesday - Static (Advanced) - LG56",KovaaKsCampingSunsetorangeLostsector,"Static Advanced Playlist.  Recommended FOV: 103  Recommended sens: 30 - 60cm/360     Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-29,"A - Monday - Dynamic (Advanced) - LG56",KovaaKsRoamingRareStatus,"Dynamic Advanced Playlist.  Recommended FOV: 103  Recommended sens: 30 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!   - Lowgravity56"
Lowgravity56,2022-06-27,"A - Monday - Dynamic (Intermediate) - LG56",KovaaKsFeedingBurntorangeImpact,"Recommended FOV: 103  Recommended sens: 30 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"G - Sunday - Movement (Novice) - LG56",KovaaKsTimewarpingAngelicAttachment,"Recommended FOV: 103 - 110  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"F - Saturday - Evasive TS (Novice) - LG56",KovaaKsTeleportingAlmondCubby,"Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"E - Friday - Speed TS (Novice) - LG56",KovaaKsTaggingAlmightyHip,"Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"D - Thursday - Reactive Tracking (Novice) - LG56",KovaaKsSwitchingAfkSeason,"Recommended FOV: 103  Recommended sens: 20 - 45cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"C - Wednesday - Smooth Tracking (Novice) - LG56",KovaaKsStrikingAfkBm,"Recommended FOV: 103  Recommended sens: 20 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"B - Tuesday - Static (Novice) - LG56",KovaaKsStrafingAcedDps,"Recommended FOV: 103  Recommended sens: 30 - 60cm/360     Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-05,"A - Monday - Dynamic (Novice) - LG56",KovaaKsStarting10xLoadout,"Recommended FOV: 103  Recommended sens: 30 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-06-01,"G - Sunday - Movement (INT) - LG56",KovaaKsBlinkingVerticalShard,"Mvmnt. Intermediate Playlist.  Recommended FOV: 103 - 110  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"F - Saturday - Evasive TS (INT) - LG56",KovaaKsBindingVerticalBottomfrag,"Evasive Intermediate Playlist.  Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"E - Friday - Speed TS (INT) - LG56",KovaaKsBaitingVermilionDuelist,"Speedts Intermediate Playlist.  Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"D - Thursday - Reactive Tracking (INT) - LG56",KovaaKsBackflippingTwitchyLowground,"Reactive Intermediate Playlist.  Recommended FOV: 103  Recommended sens: 20 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"C - Wednesday - Smooth Tracking (INT) - LG56",KovaaKsAscendingTurquoiseTacmap,"Smooth Intermediate Playlist.  Recommended FOV: 103  Recommended sens: 20 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"B - Tuesday - Static (INT) - LG56",KovaaKsAfkingTurquoiseBuystation,"Static Intermediate Playlist.  Recommended FOV: 103  Recommended sens: 30 - 60cm/360     Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!  - Lowgravity56"
Lowgravity56,2022-06-01,"A - Monday - Dynamic (INT) - LG56",KovaaKsAdsingTealNano,"Dynamic Intermediate Playlist.  Recommended FOV: 103  Recommended sens: 30 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW, WestProter and SilkyCrisp for their feedback and inspiration.    Happy grinding!   - Lowgravity56"
Lowgravity56,2022-05-25,"G - SUNDAY - MOVEMENT",KovaaKsMainingScarletFireteam,"Recommended FOV: 103 - 110  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity5"
Lowgravity56,2022-05-25,"F - SATURDAY - EVASIVE TS",KovaaKsLosingScaredPayload,"Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity5"
Lowgravity56,2022-05-25,"E - FRIDAY - SPEED TS",KovaaKsKillstreakingScared90s,"Recommended FOV: 110 - 120  Recommended sens: 25 - 50cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity5"
Lowgravity56,2022-05-25,"D - THURSDAY - REACTIVE TRACKING",KovaaKsJumpingSaltyClan,"Recommended FOV: 103  Recommended sens: 25 - 35cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-05-25,"C - WEDNESDAY - SMOOTH TRACKING",KovaaKsJigglepeekingSalmonGasmask,"Recommended FOV: 103  Recommended sens: 20 - 30cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-05-25,"B - TUESDAY - STATIC",KovaaKsImpactingRoyalpurpleProjectile,"Recommended FOV: 103  Recommended sens: 30 - 60cm/360     Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-05-25,"A - MONDAY - DYNAMIC",KovaaKsHipfiringRoyalpurpleArmor,"Recommended FOV: 103  Recommended sens: 30 - 55cm/360    Special thanks to MattyOW, TenguTerror, RiddBTW and WestProter for their feedback and inspiration.    Happy grinding! and remember to stretch.  - Lowgravity56"
Lowgravity56,2022-05-20,"A - MONDAY - DYNAMIC - pasu + some b180 45min",KovaaKsSwitchingFarBrush,"Happy grinding!  Remember to add the respective benchmarks to the playlist!"
